date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
19811023,0.2644,-0.5530,0.4130,0.0121,1.8653,0.4411
19811030,0.2644,2.4858,-0.9497,-1.1301,0.7428,-0.4144
19811106,0.2746,1.2221,0.1308,0.1734,0.5291,0.5018
19811113,0.2746,-0.9040,0.7373,1.3927,0.0256,0.9910
19811120,0.2746,0.0199,-0.8893,-0.4603,0.0181,0.3884
19811127,0.2196,2.1678,-0.9486,0.4859,0.0978,0.1048
19811204,0.2133,0.5022,-0.6336,-0.0126,-1.1616,0.4991
19811211,0.1979,-1.2234,-0.3457,0.5042,0.5814,1.2988
19811218,0.1979,-0.8988,0.6401,-0.1620,0.0184,-0.4960
19811224,0.1583,-1.0362,0.6490,0.1926,0.0166,0.3178
19811231,0.1583,-0.1832,0.4967,0.4415,0.2482,-0.1098
19820108,0.1822,-2.4677,0.7508,1.5212,-2.3764,0.3738
19820115,0.1822,-3.0588,0.4928,0.6673,0.2676,0.6798
19820122,0.1822,-1.0497,0.3876,1.2786,-0.4229,0.1752
19820129,0.1822,3.4648,-1.9558,-1.5000,1.1286,-0.5135
19820205,0.2407,-1.8920,1.3468,2.2056,0.2391,1.1080
19820212,0.2407,-2.6947,-0.6912,1.3559,0.1902,1.3975
19820219,0.1925,-1.0477,0.4593,0.1910,1.3467,0.1686
19820226,0.2407,-0.2930,-0.5700,1.0070,-1.4705,0.4567
19820305,0.2398,-3.4303,0.3004,2.3991,-2.1860,2.9167
19820312,0.2398,-1.3673,-1.1139,0.5415,-0.1946,0.2116
19820319,0.2398,1.6666,-0.3728,-1.0597,0.3426,-1.2276
19820326,0.2398,1.3903,1.1997,0.1213,0.3712,-0.0085
19820402,0.2509,2.3413,-0.7269,-1.1222,0.6932,0.6887
19820408,0.2141,0.9050,-0.1644,-0.3314,0.7167,0.0890
19820416,0.2677,0.4050,0.5013,0.1542,0.6707,0.3736
19820423,0.2677,1.2653,-0.3280,0.7523,-0.5173,-0.4202
19820430,0.2677,-1.8109,1.5522,1.2638,0.1626,0.3692
19820507,0.2389,2.5450,-1.3799,-2.1208,-1.1309,-1.1102
19820514,0.2389,-1.0102,0.2274,0.4195,-0.3849,0.0100
19820521,0.2389,-2.8806,0.1358,1.1327,0.6682,1.3158
19820528,0.2389,-2.4451,0.5000,-0.0287,0.2738,0.7420
19820604,0.1939,-1.8182,0.4234,-0.3620,-0.6479,0.3431
19820611,0.2424,0.5829,-0.7420,-0.1794,0.2386,0.5190
19820618,0.2424,-3.6470,1.0965,2.1093,0.3448,2.3052
19820625,0.2424,1.4180,-0.0288,-0.2305,-0.3582,-0.0098
19820702,0.2423,-1.1917,1.0601,1.6306,-0.1200,0.5529
19820709,0.1937,0.4727,-0.4873,0.5837,0.5039,0.7812
19820716,0.2422,1.6157,-0.6283,-0.0576,1.6312,2.4706
19820723,0.2422,-0.0190,1.4440,0.2466,-0.1575,-0.4125
19820730,0.2422,-3.6262,0.5035,0.7230,0.7282,0.7583
19820806,0.1890,-2.7200,0.4837,1.0595,-0.5050,-0.3747
19820813,0.1890,-0.5015,-2.0180,1.3939,0.2382,0.1501
19820820,0.1890,8.0771,-2.6699,-0.3732,-1.1862,-1.3298
19820827,0.1890,4.3597,1.6001,-2.6324,-0.3842,-2.6721
19820903,0.1486,4.3326,-1.5654,-0.3884,0.1183,0.8780
19820910,0.0973,-1.0105,1.7337,-0.2941,0.3860,-0.6276
19820917,0.1216,1.3530,0.2512,0.4834,1.7610,2.1011
19820924,0.1216,0.6347,0.4090,0.0340,1.2361,1.6070
19821001,0.1233,-1.0175,0.7323,0.8452,0.6167,1.2136
19821008,0.1301,7.0373,-1.6331,-0.6287,1.7247,1.3555
19821015,0.1301,2.0350,0.7274,-1.5802,-3.3436,-4.3878
19821022,0.1301,3.9906,0.2124,0.3520,0.2474,-0.0184
19821029,0.1301,-3.0839,2.0218,1.0131,0.5020,2.0599
19821105,0.1710,6.4863,-0.5911,-0.4015,0.6846,-0.3155
19821112,0.1710,-0.9649,3.5855,0.3592,-0.2234,-0.2251
19821119,0.1710,-1.7396,0.8708,1.2509,0.7962,2.6990
19821126,0.1368,-1.3710,1.1025,0.1585,0.7868,0.4313
19821203,0.1539,2.5904,0.5693,0.4198,2.5372,1.8569
19821210,0.1426,0.1666,-0.2852,-1.5289,0.2276,0.2021
19821217,0.1426,-1.8259,-1.2893,1.3709,-0.2775,0.7185
19821223,0.1141,1.3743,-0.5907,0.3695,-0.3835,-0.2587
19821231,0.1426,0.6539,0.1684,0.1014,-1.5881,-1.4499
19830107,0.1630,3.0849,-0.1780,-0.4422,-3.0161,-2.8947
19830114,0.1630,1.3152,1.4236,-0.3704,-0.5359,-0.3209
19830121,0.1630,-1.7547,0.8510,-0.9384,0.3004,-0.3827
19830128,0.1630,0.3638,0.1755,0.9847,1.1963,1.6254
19830204,0.1625,1.4223,0.5754,0.5284,-0.2777,0.1436
19830211,0.1624,1.0821,1.3736,-0.4386,-0.4501,-0.7804
19830218,0.1624,0.4963,1.5759,0.2965,1.5324,1.0697
19830225,0.1299,1.1485,-0.6129,0.3350,1.4636,0.9094
19830304,0.1422,2.3329,-0.4220,2.1212,0.3459,0.2581
19830311,0.1372,-1.3006,1.8938,0.1482,-0.0860,-0.3449
19830318,0.1372,-1.0002,0.2585,1.6622,0.9625,1.9082
19830325,0.1372,1.8225,0.3114,0.9186,0.3663,0.9436
19830331,0.1097,-0.0077,0.1050,-1.1800,0.2265,-0.2419
19830408,0.1725,-0.4232,-0.2009,0.4390,0.3909,0.6623
19830415,0.1725,3.8147,0.2216,0.3917,1.3453,1.8660
19830422,0.1725,1.0830,0.5844,1.4069,-0.8174,0.1751
19830429,0.1725,2.0773,-0.9572,-0.1108,-0.3023,-0.4238
19830506,0.1801,1.5381,1.8910,0.1343,-1.5410,-1.0812
19830513,0.1801,-0.2916,2.0203,-0.7213,-0.5725,-0.8291
19830520,0.1801,-1.3460,0.8256,-0.5127,-0.8434,-0.7713
19830527,0.1801,1.7956,0.9893,-0.3089,-0.7312,-0.9837
19830603,0.1266,-0.0196,0.4673,0.7775,0.5328,0.0431
19830610,0.1510,-0.5840,1.5954,0.1931,0.7518,0.7831
19830617,0.1510,3.5249,0.6980,-1.2288,1.2771,1.3785
19830624,0.1510,0.7427,0.1359,-0.8159,-0.8048,0.2467
19830701,0.1553,-1.2068,-0.4534,-0.2053,-0.2609,-0.1561
19830708,0.1380,-1.0640,0.8548,-0.0601,0.0234,0.0281
19830715,0.1725,-1.9398,0.1261,0.4058,0.7129,1.1127
19830722,0.1725,2.4292,-0.7571,0.5921,0.4140,0.7214
19830729,0.1725,-3.9543,0.0712,2.0819,0.1535,1.4465
19830805,0.1808,-1.0137,-1.6087,0.1174,0.0956,-0.0680
19830812,0.1808,0.1706,-0.9019,0.1182,0.2796,0.1925
19830819,0.1808,0.7186,-0.2854,0.4526,-0.1621,0.7095
19830826,0.1808,-1.5576,-1.0281,0.6499,-1.2841,-0.8633
19830902,0.1807,1.7276,-0.6202,-0.5838,0.6763,0.4300
19830909,0.1445,1.3664,0.6905,1.1266,0.5716,0.2789
19830916,0.1806,-0.7966,-0.2451,0.1462,0.6006,0.7391
19830923,0.1806,1.9161,-0.8640,0.6318,0.9870,0.9689
19830930,0.1806,-2.0917,0.2827,0.1403,0.8587,0.9891
19831007,0.1765,2.2171,-2.0484,0.7743,1.2782,1.4279
19831014,0.1765,-1.1067,-0.3508,1.0930,0.2584,1.4173
19831021,0.1765,-2.8257,-0.5682,1.2972,0.0772,0.6653
19831028,0.1765,-1.5669,-0.4959,-0.2402,0.3852,0.6122
19831104,0.1720,-0.5506,-0.8202,0.0699,-0.4168,-0.5012
19831111,0.1709,1.9758,-0.6524,-0.0125,0.4634,-0.1449
19831118,0.1709,-0.1282,2.0436,-0.4592,-0.2175,-0.6661
19831125,0.1367,1.1160,-0.1095,0.9657,-0.5082,-0.1594
19831202,0.1694,-0.9899,0.8349,0.8610,-0.6292,-0.1814
19831209,0.1671,-0.4668,-0.2465,1.3918,0.1049,1.0556
19831216,0.1671,-1.7869,0.0224,-0.4317,-0.5511,0.1501
19831223,0.1671,0.1976,-0.3726,-0.0839,0.0868,0.0976
19831230,0.1337,0.9221,-0.4194,0.1655,-0.5932,-0.4454
19840106,0.1535,2.6832,0.2979,-0.2909,-1.0528,-0.5189
19840113,0.1919,-1.1722,1.1967,1.1147,-0.8020,0.6270
19840120,0.1919,-0.8721,0.0098,0.0164,-0.6728,0.1041
19840127,0.1919,-1.8822,-1.1678,0.9415,-1.0857,0.2881
19840203,0.1864,-2.2685,-1.3634,0.9058,-0.2762,0.3557
19840210,0.1827,-3.2791,-1.2363,-0.6028,0.1961,0.2190
19840217,0.1827,-0.6811,-0.4633,0.8313,0.2790,0.0867
19840224,0.1461,0.7745,-1.0888,-0.1531,-0.2991,0.0515
19840302,0.1756,1.2937,0.6419,0.3020,-0.8591,0.2796
19840309,0.1650,-3.0183,1.2142,0.2920,0.0504,0.2115
19840316,0.1650,2.8057,-0.8219,-0.2796,0.8349,0.7712
19840323,0.1650,-1.6612,0.6281,0.3610,-1.0290,-0.1102
19840330,0.1650,1.2731,-1.2078,0.3166,-0.4963,0.4277
19840406,0.2026,-2.6255,-0.2425,0.7853,-0.8445,-0.0783
19840413,0.2026,0.8004,-0.5680,0.3512,1.1931,1.0526
19840419,0.1621,0.3230,0.4017,-0.2985,0.5699,0.5870
19840427,0.2026,0.9739,-0.6189,0.3672,0.8989,0.6797
19840504,0.1837,0.1212,1.1640,-0.7375,0.1568,-0.6837
19840511,0.1790,-0.4388,-0.4330,-0.3351,0.6298,0.7358
19840518,0.1790,-2.1056,0.1202,-0.2505,0.5078,0.5335
19840525,0.1790,-2.9399,-1.1197,0.3035,0.5975,1.4722
19840601,0.1431,1.0017,-0.7421,-0.5250,0.3877,-0.2941
19840608,0.1789,1.2515,0.3324,-1.1798,0.2254,-0.1554
19840615,0.1789,-3.2897,1.8290,-0.6187,0.3340,0.3382
19840622,0.1789,3.0084,-1.7428,-0.9111,0.8397,0.0710
19840629,0.1789,-0.7292,0.5599,0.5209,0.3851,0.6673
19840706,0.1662,-0.7401,0.1083,0.4578,1.0014,1.3741
19840713,0.2078,-1.1112,0.1346,-0.4319,0.2458,0.0154
19840720,0.2078,-1.3312,-0.9343,1.4007,0.3117,1.4550
19840727,0.2078,0.6150,-1.9560,-1.9835,1.3392,-0.0333
19840803,0.1866,7.2118,-0.7039,-3.8414,1.2096,-2.4073
19840810,0.1726,2.1075,0.1326,0.5708,1.1689,0.8526
19840817,0.1726,-0.8644,0.6313,0.9803,0.5215,1.1372
19840824,0.1726,1.7440,-0.5440,0.1661,-0.5808,0.1393
19840831,0.1726,-0.3814,0.7822,0.7743,-0.5757,0.2372
19840907,0.1740,-1.2066,0.5164,0.9570,0.3320,0.3221
19840914,0.2176,2.2380,-1.2122,-0.0187,0.4653,-0.0809
19840921,0.2176,-1.5555,1.0520,0.7993,-0.3251,0.2097
19840928,0.2176,-0.2014,-1.0580,0.8999,-0.1857,0.8049
19841005,0.2115,-2.1431,0.6320,0.8792,-0.1576,0.6613
19841012,0.2115,0.7240,-0.8133,-0.1557,0.1191,-0.0101
19841019,0.2115,2.0987,-0.2508,-1.9415,2.0615,0.1845
19841026,0.2115,-1.7697,-0.3108,1.1836,0.3121,0.2796
19841102,0.1966,1.0920,-1.0627,0.0590,0.5704,0.4982
19841109,0.1741,0.2161,0.2099,0.7708,-0.8504,-0.3492
19841116,0.1741,-2.0832,0.2279,0.7284,0.8874,1.1229
19841123,0.1393,1.1671,-1.8196,0.0965,0.3076,0.0695
19841130,0.1741,-1.8056,0.5469,0.4403,0.4390,0.7590
19841207,0.1726,-0.9986,-0.6226,0.3582,0.2037,0.4316
19841214,0.1726,0.2395,-0.0047,-0.8913,0.8164,-0.0118
19841221,0.1726,1.7838,-0.2804,-0.3419,1.5766,0.9557
19841228,0.1381,0.3118,0.1704,0.0575,-0.1018,-0.0965
19850104,0.1226,-1.2203,1.6999,-0.1620,-0.6132,-0.9120
19850111,0.1468,2.4773,-0.3742,-0.3591,0.2661,-0.1318
19850118,0.1468,2.2791,1.7428,-0.6773,0.2155,-1.5004
19850125,0.1468,3.4142,-0.1530,-1.7934,0.5859,0.2083
19850201,0.1491,0.8280,0.7543,0.1356,0.3005,0.6383
19850208,0.1584,2.4053,0.8151,-0.6558,0.0654,-0.1509
19850215,0.1584,-0.2453,0.6513,0.7075,0.2461,0.7764
19850222,0.1267,-1.0636,0.0873,0.0536,0.1386,0.6486
19850301,0.1560,1.6235,-1.2325,0.7091,1.7410,1.1998
19850308,0.1463,-2.0962,1.1556,1.4611,0.3127,0.6582
19850315,0.1463,-1.3733,-0.1964,0.6526,0.2728,0.9729
19850322,0.1463,0.8178,-1.8131,0.4657,0.4316,0.6385
19850329,0.1463,0.8192,-0.9076,0.5511,-0.6189,-0.4598
19850404,0.1437,-0.9245,0.1037,0.4247,0.1942,0.3061
19850412,0.1796,0.7568,-0.6627,-0.0797,-0.0840,0.2703
19850419,0.1796,0.1881,-0.0389,0.5881,0.8120,0.6392
19850426,0.1796,0.3486,-0.4047,-0.0442,-0.3419,0.6148
19850503,0.1543,-1.2975,0.0775,0.1614,-0.7367,0.4089
19850510,0.1375,2.4981,-0.3601,-1.3547,0.8384,-0.7480
19850517,0.1375,1.5995,-0.6103,-0.1667,0.9949,0.6387
19850524,0.1375,0.3858,-0.2276,0.6646,0.9217,1.4119
19850531,0.1099,0.5086,-0.2422,0.1839,0.7178,-0.1592
19850607,0.1384,0.3068,0.1614,0.0645,1.9519,0.5602
19850614,0.1384,-1.3272,-0.1227,1.3431,0.2584,1.3481
19850621,0.1384,0.8880,-0.9144,-0.0628,0.8510,0.4654
19850628,0.1384,1.4277,0.3355,-1.5604,-0.2790,-0.7585
19850705,0.1124,0.4899,0.7367,0.2132,-0.1049,0.8862
19850712,0.1405,0.4580,0.4967,0.1945,0.8790,0.8042
19850719,0.1405,0.9382,0.7722,-0.8542,-0.7441,-0.4526
19850726,0.1405,-1.7152,0.3688,-0.6865,-2.0355,0.0896
19850802,0.1368,-0.4034,0.1975,-0.0271,0.3263,-0.1071
19850809,0.1313,-1.5543,-0.5072,0.9094,-0.0916,0.0592
19850816,0.1313,-1.0659,0.2669,1.0742,0.3192,0.5929
19850823,0.1313,0.3630,-0.3079,0.2012,-0.0668,0.4355
19850830,0.1313,0.7858,0.2178,0.3004,0.2087,0.0555
19850906,0.1270,-0.3999,-0.5225,-0.1426,0.6341,0.4129
19850913,0.1588,-3.0569,-0.3354,0.7769,0.1288,0.4157
19850920,0.1588,-0.5787,-0.2273,-0.1130,0.0190,-0.2026
19850926,0.1270,-0.8007,-0.5294,1.1575,0.2758,0.9207
19851004,0.1362,0.8170,-0.3962,1.4462,0.0128,0.6965
19851011,0.1306,0.5502,0.4477,0.4781,1.2151,0.5699
19851018,0.1306,1.5557,-0.0448,-1.1592,0.6153,0.6610
19851025,0.1306,0.1672,-0.3594,-0.2941,-0.6084,0.2710
19851101,0.1352,1.8812,-0.4856,0.1908,1.0948,0.7837
19851108,0.1535,1.5411,0.3881,-0.2853,0.9130,0.0698
19851115,0.1535,2.0801,-0.2688,-1.0769,0.5166,0.1801
19851122,0.1535,1.5835,-0.2210,-0.5161,-0.0614,-0.8898
19851129,0.1228,0.3662,0.1538,0.1677,0.2177,-0.1106
19851206,0.1458,0.3629,0.6718,-0.7987,0.0553,-0.4838
19851213,0.1458,3.2119,-1.0560,-1.4921,2.1172,-0.4469
19851220,0.1458,0.1291,-0.2416,1.1665,0.0206,0.4404
19851227,0.1166,-0.5271,0.6634,-0.2247,-0.3651,-0.2458
19860103,0.1025,0.6328,0.9555,0.7534,-0.4939,0.0694
19860110,0.1104,-2.0220,-0.2366,-0.1997,-0.7738,-0.2334
19860117,0.1104,1.3915,0.8874,-0.6533,-0.5166,-0.1337
19860124,0.1104,-0.7920,0.5868,-0.1953,1.4528,0.5201
19860131,0.1104,2.2865,-1.0345,-0.3987,1.9775,1.5121
19860207,0.1391,1.5015,-0.1030,-1.3034,1.3304,1.1333
19860214,0.1391,2.3074,-0.6924,-0.2794,0.3598,0.4503
19860221,0.1113,2.0450,-0.2800,-0.6170,0.2098,-0.2485
19860228,0.1391,1.0807,0.6283,0.8493,0.2182,-0.5978
19860307,0.1487,-0.1896,1.9419,0.3639,0.1770,-0.1397
19860314,0.1487,4.0299,-1.9159,-0.0880,0.1399,0.1737
19860321,0.1487,-0.8978,1.8918,1.1743,-0.2111,0.5862
19860327,0.1190,1.8392,-1.6285,0.3370,1.2240,0.8269
19860404,0.1267,-3.4849,1.7079,-1.4550,0.6819,0.0146
19860411,0.1211,2.6877,-1.4790,-0.4983,0.5221,0.1089
19860418,0.1211,2.6645,0.3520,0.1587,0.6951,-0.2434
19860425,0.1211,-0.2664,0.1200,-0.5951,-0.4121,0.3859
19860502,0.1196,-2.9230,0.5988,0.5245,0.1425,0.0132
19860509,0.1173,1.3667,-0.3111,0.6619,0.2517,0.6489
19860516,0.1173,-1.8468,1.0031,0.3718,0.8675,0.1781
19860523,0.1173,3.1044,-1.6011,0.5231,1.2224,-0.3216
19860530,0.0938,2.2384,-0.3954,-0.5516,0.5882,0.3097
19860606,0.1247,-0.6917,0.6273,0.7376,1.2494,0.4734
19860613,0.1247,-0.0287,0.0638,0.0037,0.6773,0.0360
19860620,0.1247,0.0784,-1.0768,1.3235,1.8368,0.9078
19860627,0.1247,1.1833,-0.0385,-0.2822,1.4125,-0.3677
19860703,0.0931,1.1240,0.3111,-0.3777,0.8961,0.1878
19860711,0.1137,-3.8786,-0.4463,1.3965,-0.0681,0.7771
19860718,0.1137,-2.4444,-0.2802,0.6860,1.7079,0.5854
19860725,0.1137,1.1867,-1.5870,-0.4840,0.9489,0.0740
19860801,0.1129,-2.3634,-0.3930,0.4792,0.3698,1.5735
19860808,0.1097,0.4811,-1.7319,1.4044,-1.6716,0.3671
19860815,0.1097,4.1461,-0.9710,-0.4675,-0.1343,-0.1805
19860822,0.1097,0.9555,-0.9578,0.2675,-0.0298,0.9685
19860829,0.1097,0.8255,-0.9031,1.3129,-1.1543,0.0274
19860905,0.0909,-1.1589,-0.0858,1.8967,-1.8739,-0.3686
19860912,0.1137,-7.9534,0.8889,0.7555,-1.1383,0.4606
19860919,0.1137,0.4626,-1.2428,0.4785,-1.0489,-0.2472
19860926,0.1137,0.3754,1.0166,0.0712,0.1970,-0.3968
19861003,0.1003,0.5162,-0.2161,0.5961,-0.1697,0.6419
19861010,0.0913,0.5690,-0.7537,0.6836,0.2225,-0.5159
19861017,0.0913,1.1354,-0.1251,-0.1291,1.8893,1.0856
19861024,0.0913,-0.0705,0.2709,-0.2767,-0.3933,-0.0331
19861031,0.0913,2.1063,-0.8318,-0.1395,-0.4360,-0.4658
19861107,0.1031,0.7596,-0.4905,0.0258,-0.2510,0.9611
19861114,0.1031,-0.6920,0.0926,0.7416,-0.7373,0.3712
19861121,0.1031,-0.0561,-1.3988,-0.1417,1.2486,2.0559
19861128,0.0825,1.1584,-0.1794,-0.2227,0.8822,0.2882
19861205,0.1081,0.7899,0.1117,-0.1159,1.4611,0.3473
19861212,0.1081,-1.6697,-0.2783,0.1560,-0.1470,0.7867
19861219,0.1081,0.3233,-0.1462,0.9183,0.8497,0.7182
19861226,0.0865,-0.9004,0.0249,0.2362,-0.1997,0.5995
19870102,0.0846,-0.0437,1.0207,0.0171,-0.2259,-0.6586
19870109,0.0987,5.5152,1.5542,-0.6047,0.2973,-0.4949
19870116,0.0987,2.4394,-0.3526,0.3631,-0.2222,1.5931
19870123,0.0987,1.0710,-1.2435,-0.7215,1.2979,0.7991
19870130,0.0987,1.0936,-0.8784,-0.2967,-0.2509,0.5986
19870206,0.1132,2.6484,1.6696,-0.1371,-1.6179,-0.1881
19870213,0.1132,0.0239,1.2436,-0.3648,1.4143,-0.0182
19870220,0.0906,1.7573,-0.4128,-0.8100,1.6480,0.0479
19870227,0.1132,-0.0970,0.7539,-0.5297,0.5473,-0.3483
19870306,0.1137,1.8179,-0.9486,0.8511,0.6752,0.9304
19870313,0.1137,-0.0660,1.1219,0.8901,0.0357,0.6161
19870320,0.1137,2.1219,-1.4865,1.6039,-0.8629,0.5899
19870327,0.1137,-0.6451,0.3351,0.9527,-0.5106,-0.4164
19870403,0.1066,0.7770,-0.9559,0.5326,-0.8861,-0.0683
19870410,0.1019,-2.5264,0.6792,-0.4636,-0.2966,0.2565
19870416,0.0815,-2.0536,-1.1203,0.4513,-0.2246,-0.3885
19870424,0.1019,-1.8610,0.3391,-0.1222,-0.6376,-0.1583
19870501,0.1003,1.9134,-0.9945,-0.1342,0.3585,0.9068
19870508,0.0939,1.6293,-1.1128,1.2336,-1.3018,-0.0436
19870515,0.0939,-1.9217,0.9505,0.1520,-0.7219,0.1727
19870522,0.0939,-2.1686,-0.3625,-0.2507,-0.6547,-0.6881
19870529,0.0751,2.7948,-0.9146,-1.2484,0.2329,0.0590
19870605,0.1141,1.0390,-0.2663,0.1745,0.5883,-0.3044
19870612,0.1141,2.4361,-0.7982,0.4492,0.1079,-0.3578
19870619,0.1141,1.4000,-0.9349,0.1305,0.6789,0.4704
19870626,0.1141,-0.0323,-0.3486,-0.0405,0.4169,0.4723
19870702,0.0825,-0.6066,0.4933,0.9998,-0.3166,-0.0622
19870710,0.0921,0.7027,-0.3247,1.4182,-0.9819,-0.2919
19870717,0.0921,1.7087,-0.3390,-0.2703,-0.6345,0.4453
19870724,0.0921,-1.6268,0.4416,-0.6570,-0.0268,-0.5574
19870731,0.0921,2.6991,-1.4689,-0.7029,-0.1678,-0.6659
19870807,0.1127,1.5019,0.1232,-0.5403,0.8029,0.9817
19870814,0.1127,3.0054,-1.3567,-0.6691,1.7808,1.3882
19870821,0.1127,0.4828,-0.2831,0.2813,1.0258,0.4586
19870828,0.1127,-2.1671,1.5529,0.0354,0.0442,-0.5219
19870904,0.1142,-2.8840,1.4059,1.2523,-0.4494,0.9384
19870911,0.0916,1.1926,-1.1406,-0.2272,1.0567,0.1628
19870918,0.1146,-2.0367,0.8747,-0.2250,-0.8527,0.0269
19870925,0.1146,1.2943,-1.0029,1.1748,0.4390,0.8459
19871002,0.1235,2.3374,-0.8809,0.3350,0.2289,0.4038
19871009,0.1370,-4.6621,1.3919,0.5020,-1.2558,0.2354
19871016,0.1370,-8.8054,1.0412,1.9631,-1.2872,0.0397
19871023,0.1370,-13.8302,-6.1006,2.6787,1.2783,1.4674
19871030,0.1370,0.8487,-4.6763,-1.1504,1.9225,1.1761
19871106,0.0840,-0.2822,1.3820,-0.5297,-0.6924,0.3717
19871113,0.0840,-1.6895,1.0360,-0.3951,0.0229,-0.2140
19871120,0.0840,-1.7906,-0.7929,0.4175,0.8746,0.6136
19871127,0.0672,-0.1949,1.1427,0.5611,-1.0749,-0.2439
19871204,0.0711,-7.0328,-0.7086,1.9886,-0.1507,1.6570
19871211,0.0678,4.5012,-2.4225,0.4900,2.1842,0.3022
19871218,0.0678,6.0483,3.1716,-3.7509,1.4316,-0.5339
19871224,0.0543,1.3531,-0.0737,-0.2693,0.6769,0.3657
19871231,0.0543,-1.7135,1.0930,-0.4756,-0.2408,-0.0540
19880108,0.0690,-0.3084,2.4558,0.8934,-3.1379,-1.1483
19880115,0.0690,2.6063,-2.3843,-0.5904,0.4901,0.3162
19880122,0.0690,-1.7391,1.1319,0.6449,-1.2376,-0.5531
19880129,0.0690,3.7046,-2.0278,0.3397,-0.0491,-0.3241
19880205,0.1139,-1.4209,1.8495,0.5371,-0.8827,-0.8360
19880212,0.1139,2.2952,-0.0313,-0.4824,1.0868,0.1172
19880219,0.0911,1.3444,-0.3521,0.5898,0.3693,0.5038
19880226,0.1139,0.7129,2.2074,-1.3704,0.0754,-0.6379
19880304,0.0992,1.9967,1.2017,-0.0504,0.6586,0.8304
19880311,0.0955,-0.6327,2.3517,0.7444,-1.1106,-1.4627
19880318,0.0955,2.0396,-0.7874,0.4510,0.6924,-0.1718
19880325,0.0955,-3.8245,2.2788,-0.0193,-1.3139,-0.5258
19880331,0.0764,0.0258,0.2761,0.8294,-0.6167,-0.4422
19880408,0.1142,3.3324,-2.0548,0.7502,0.9620,0.3858
19880415,0.1142,-3.2541,1.4643,0.5963,-0.2342,0.7257
19880422,0.1142,-0.0757,0.3291,0.4831,0.2365,0.0052
19880429,0.1142,0.6709,1.0881,0.2791,-0.3150,-0.2218
19880506,0.1200,-1.1276,1.1603,0.0115,-0.2430,0.2624
19880513,0.1200,-0.5926,-0.4500,0.5925,0.0619,0.7731
19880520,0.1200,-1.4654,-0.0865,0.0622,-0.0888,0.1812
19880527,0.1200,0.2684,-0.0168,-0.0209,-0.4019,-0.3465
19880603,0.0898,4.4471,-2.0274,-0.3696,0.8916,0.6561
19880610,0.1096,1.8509,0.6035,-0.9659,0.3299,0.5596
19880617,0.1096,-0.1326,0.7897,0.3567,1.2074,0.9283
19880624,0.1096,1.1982,-0.0042,-1.2505,-0.3536,0.0552
19880701,0.1129,-0.2975,1.9693,-1.0956,0.5167,-0.2246
19880708,0.1010,-0.6003,0.7726,-0.1187,-0.2736,-0.1266
19880715,0.1263,0.3407,-0.4973,0.4096,-0.1595,-0.1225
19880722,0.1263,-2.8287,1.6901,0.4979,-0.7066,0.1266
19880729,0.1263,2.2964,-2.3935,0.2909,0.0058,0.3929
19880805,0.1292,-0.0557,0.3983,0.5212,0.0497,0.4737
19880812,0.1292,-2.9718,0.4562,-0.2855,-1.3366,-0.5821
19880819,0.1292,-0.6346,-0.1594,0.4765,-0.4329,-0.9509
19880826,0.1292,-0.4003,-0.6194,0.6252,-0.3554,0.4865
19880902,0.1359,1.5231,-1.1962,0.4230,-0.1003,0.5712
19880909,0.1168,0.9809,0.2713,-1.0351,0.9281,-0.3202
19880916,0.1460,1.0253,-0.6108,0.6777,0.3805,0.4388
19880923,0.1460,-0.2006,0.0747,-0.0649,0.5935,0.4580
19880930,0.1460,0.6912,-0.0198,-0.0613,0.1754,0.0464
19881007,0.1443,1.5933,-1.8453,0.0646,0.2675,-0.1740
19881014,0.1443,-0.9140,0.6969,-0.0707,0.0060,0.1222
19881021,0.1443,2.1489,-2.1033,0.0959,-0.3066,-0.1059
19881028,0.1443,-1.7132,0.5335,0.4043,0.0267,0.4982
19881104,0.1380,-0.5944,-0.0022,0.6218,-0.0770,0.4603
19881111,0.1364,-2.7926,0.8630,0.2305,-0.3634,-0.0321
19881118,0.1364,-0.9367,-1.1633,0.2950,-0.2226,-0.1248
19881125,0.1091,0.0886,-0.7598,0.8589,-0.0572,0.3102
19881202,0.1418,1.6886,-0.1980,-1.2495,0.1733,-0.0492
19881209,0.1498,1.4728,-0.4203,0.5859,0.3657,0.2365
19881216,0.1498,-0.3872,0.7958,0.3833,0.0650,0.6241
19881223,0.1498,0.5477,-0.1340,-0.0399,0.3785,0.0292
19881230,0.1198,0.2471,1.2853,0.0582,0.1302,-0.2508
19890106,0.1096,0.9573,0.3870,0.2609,-0.8348,0.2279
19890113,0.1370,0.8426,-0.5988,-0.0515,0.1627,0.2395
19890120,0.1370,0.8677,-0.3402,0.5087,-1.5092,-0.1717
19890127,0.1370,2.1418,-1.0339,-0.1197,1.1813,1.1220
19890203,0.1511,1.1967,0.6229,-0.8356,0.7727,-0.7583
19890210,0.1604,-1.3184,0.9552,1.0068,0.0109,0.3509
19890217,0.1604,1.4501,-0.1452,0.1985,0.1738,0.3242
19890224,0.1283,-2.8028,1.2757,0.5352,-0.3758,0.0955
19890303,0.1487,1.2262,0.0868,0.1847,-0.1661,0.1598
19890310,0.1409,0.5416,0.5474,-0.0083,-0.2753,-0.1602
