date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
19960802,0.0986,3.8830,-0.9151,-1.2880,0.5263,0.1849
19960809,0.0935,-0.0539,0.7733,-0.4663,-0.0721,-0.2578
19960816,0.0935,0.6169,-0.1618,0.4083,0.0042,-0.5391
19960823,0.0935,0.3077,0.4949,-0.1318,0.1921,0.0978
19960830,0.0935,-1.5377,2.1704,-0.3613,-0.1777,-0.3928
19960906,0.0873,0.3003,0.1907,1.1857,0.5856,0.6115
19960913,0.1092,3.3963,-1.5589,-1.0804,0.4891,0.4069
19960920,0.1092,0.8584,-0.9330,-1.2236,0.7517,1.0680
19960927,0.1092,0.1907,0.9904,-0.8212,0.3369,0.9527
19961004,0.0956,1.8925,-0.6739,1.3280,0.6015,0.4041
19961011,0.0922,-0.3151,-0.1708,-0.5511,0.1807,0.9041
19961018,0.0922,0.9502,-0.9092,1.5220,0.9303,0.5548
19961025,0.0922,-1.6436,0.2100,0.9868,-0.0757,0.0291
19961101,0.0934,0.0556,-1.4057,0.5247,0.3978,1.4676
19961108,0.0984,3.3263,-2.1088,-0.6550,1.1322,1.4703
19961115,0.0984,0.7810,-0.7245,0.2725,-0.6113,1.3535
19961122,0.0984,1.1203,-0.3673,-0.3251,0.1270,1.2511
19961129,0.0787,1.0864,0.1901,-0.3460,0.0327,0.9033
19961206,0.1047,-1.8190,1.8099,-0.2614,-0.9682,-0.2149
19961213,0.1047,-1.4257,1.0546,0.0978,0.2453,1.3897
19961220,0.1047,2.0409,-1.0752,1.3751,1.0408,0.8972
19961227,0.0837,0.8619,-0.6500,0.5539,0.7136,0.4352
19970103,0.0783,-0.6531,1.8913,-0.7439,-0.4350,-0.1329
19970110,0.0911,1.5456,0.0661,0.0592,0.1490,-1.1557
19970117,0.0911,1.8136,-0.7058,0.3371,1.2516,1.4402
19970124,0.0911,-0.5499,0.5582,-0.5322,-0.3767,0.3742
19970131,0.0911,1.5089,-0.4697,-0.2574,1.0383,1.1038
19970207,0.0995,0.0135,-0.2241,0.8515,0.2126,0.3441
19970214,0.0995,1.9927,-1.2518,0.3818,0.2473,0.5655
19970221,0.0796,-1.0335,-0.0062,1.2460,-0.8810,-0.0713
19970228,0.0995,-1.4109,-1.0712,0.4940,-1.1693,-0.3444
19970307,0.1076,1.6421,-0.0139,-0.1668,0.4464,-0.8569
19970314,0.1076,-1.5416,-0.6676,-0.3016,-0.4858,-0.1581
19970321,0.1076,-1.6241,-0.8072,1.3874,0.8830,-0.4344
19970327,0.0861,-1.2856,0.4936,0.0613,1.0851,1.1753
19970404,0.0998,-2.1505,0.1389,-1.0632,0.6470,1.0814
19970411,0.0979,-2.3020,1.8358,0.5547,-0.3374,-0.7232
19970418,0.0979,2.8941,-2.3379,0.1108,1.3303,1.4676
19970425,0.0979,-0.8088,-1.2274,0.6951,1.6475,0.9292
19970502,0.0993,6.1299,-0.9876,-2.6112,0.6610,1.0367
19970509,0.1013,1.5904,0.7672,-0.4344,-0.1514,-0.3646
19970516,0.1013,0.6495,0.1070,-0.1844,-0.3638,-0.7838
19970523,0.1013,2.0752,0.9511,-0.7512,0.5529,0.1333
19970530,0.0811,0.4651,1.0694,-0.4427,-0.3806,-0.7367
19970606,0.0890,1.1776,1.4409,0.5116,0.1669,-0.9750
19970613,0.0890,3.3477,-2.6949,0.4503,0.3067,0.4770
19970620,0.0890,0.7013,-0.0514,-1.0131,0.7565,0.2429
19970627,0.0890,-1.0569,1.0914,0.4337,0.7232,0.2977
19970703,0.0763,2.8491,-1.3928,-0.3234,0.2686,0.1540
19970711,0.0974,0.3935,1.0633,-1.5633,0.7591,0.5605
19970718,0.0974,0.1323,1.2917,-1.2692,1.0751,0.2901
19970725,0.0974,2.0704,-1.1653,-0.1598,-0.1243,0.4359
19970801,0.0972,1.0078,0.6517,0.2064,-0.5118,0.2032
19970808,0.0965,-1.2116,1.2608,-0.6111,-0.2742,0.2223
19970815,0.0965,-2.8099,2.1805,0.5741,-0.9922,0.3480
19970822,0.0965,2.0418,-0.5991,-0.3396,0.4267,0.6719
19970829,0.0965,-1.5568,4.0601,-0.2842,-0.7266,-1.1166
19970905,0.0870,2.9321,-0.3160,-0.4167,0.2837,0.2792
19970912,0.1088,-0.0905,1.8894,0.1502,-1.1112,-1.1715
19970919,0.1088,2.5151,-1.0308,-0.1516,0.1937,-0.6387
19970926,0.1088,-0.3996,1.1502,0.6220,-0.3314,-0.3698
19971003,0.0944,1.9744,0.3708,-0.5201,-0.0197,-0.4869
19971010,0.0849,0.4875,0.7704,-0.4876,0.2972,-0.6879
19971017,0.0849,-2.5406,-0.8920,1.1806,-1.0763,-0.8419
19971024,0.0849,-0.2478,-0.2551,1.6462,-0.6990,-0.7568
19971031,0.0849,-3.1080,-0.5255,0.5996,0.4304,0.7144
19971107,0.0992,1.0640,-0.8492,0.1982,0.6163,0.1335
19971114,0.0992,-0.4120,-1.7125,1.1293,0.6236,1.7010
19971121,0.0992,3.1502,-2.3090,0.8580,0.3844,1.5639
19971128,0.0793,-0.7952,-0.6459,0.7170,-0.2335,0.2409
19971205,0.1050,2.7764,-1.2233,0.2104,1.1727,-0.9858
19971212,0.1050,-3.3370,-0.8699,1.6727,-0.5634,-1.2297
19971219,0.1050,-0.6513,-0.5624,0.4704,0.4894,0.7960
19971226,0.0840,-0.8922,0.7111,1.2900,-0.2014,0.1777
19980102,0.0840,3.8392,-0.3867,-1.6823,0.7765,-0.3845
19980109,0.1049,-4.9310,0.3541,1.0531,0.0871,0.5764
19980116,0.1049,3.3693,-0.7012,-0.4256,0.5342,0.1807
19980123,0.0839,-0.4101,-0.0565,-0.6113,0.6767,0.1145
19980130,0.1049,2.1158,-0.6848,-1.1565,0.8570,0.8929
19980206,0.1011,3.3153,0.5932,-1.1679,0.7157,0.0923
19980213,0.1011,0.9915,0.8707,-0.6381,-0.4210,-0.8371
19980220,0.0809,1.1020,-0.7174,-0.3153,0.4839,0.3109
19980227,0.1011,1.4518,0.2660,-0.2558,0.2601,0.1626
19980306,0.1018,0.5452,-0.1589,0.6916,-0.5789,-1.5577
19980313,0.1018,1.2876,0.0307,0.4424,-0.5496,-0.4221
19980320,0.1018,2.4368,-1.2415,0.8865,-0.2045,0.2490
19980327,0.1018,-0.1959,0.7646,-1.2163,0.5001,0.1730
19980403,0.1021,2.2038,-0.4429,-0.7635,0.4986,0.3109
19980409,0.0819,-1.0410,0.3907,0.9878,-0.6302,-0.0792
19980417,0.1024,1.2438,0.0882,0.1694,-0.0435,1.0299
19980424,0.1024,-1.4150,0.5818,-0.5236,0.8598,2.0408
19980501,0.1009,0.9396,-0.2356,-0.0482,-0.5628,-0.7724
19980508,0.0950,-1.0392,0.0038,0.2803,-0.3127,1.0368
19980515,0.0950,-0.4070,-0.7195,0.9811,0.7104,-0.2099
19980522,0.0950,-0.4925,-1.0667,0.7179,1.4426,0.5689
19980529,0.0760,-1.7246,-0.5609,0.3879,0.2878,-0.0233
19980605,0.0912,1.5094,-2.0476,1.0295,1.0290,0.6940
19980612,0.0912,-1.5568,-0.9685,0.4541,1.0074,-0.1331
19980619,0.0912,0.1011,-0.8409,-1.1025,0.5725,-0.3861
19980626,0.0912,2.8054,-0.3254,-1.4216,0.1253,0.4805
19980702,0.0716,1.2893,0.2645,0.4319,0.1247,-0.9923
19980710,0.0879,1.3852,-0.9299,-1.2207,0.8748,-0.0804
19980717,0.0879,1.7099,-1.2327,-0.4593,-0.4649,0.7274
19980724,0.0879,-4.1550,-1.0735,2.1155,0.6610,1.1519
19980731,0.0879,-2.1816,-2.0460,0.5214,0.0574,1.6236
19980807,0.0954,-2.5223,0.9432,-0.6419,-0.6687,1.5325
19980814,0.0954,-2.5411,-1.2323,1.2384,0.4403,1.5005
19980821,0.0954,0.8100,-3.5808,0.8988,1.4695,1.7311
19980828,0.0954,-6.0056,-4.1098,2.6178,2.0113,2.2320
19980904,0.0928,-5.1820,0.3114,1.4044,-0.2495,1.4612
19980911,0.0737,3.1775,-2.1270,-1.5562,-0.6182,0.6412
19980918,0.0921,1.6190,0.6481,-0.2589,-0.5540,-1.2145
19980925,0.0921,2.1217,-1.5450,-1.2345,-0.5379,0.2355
19981002,0.0857,-4.2280,-0.0233,4.1879,0.1950,2.0327
19981009,0.0761,-3.3318,-6.0720,2.9830,0.6098,2.2624
19981016,0.0761,7.6114,-0.0830,-2.6451,1.9678,-2.0417
19981023,0.0761,1.9687,5.9290,-3.6627,-0.8863,-1.5240
19981030,0.0761,2.9548,0.2474,-1.5666,-0.6357,-0.7785
19981106,0.0807,4.2112,2.5682,-0.6045,-0.2007,-0.5969
19981113,0.0807,-1.4123,-1.1699,0.5142,-0.1313,0.9020
19981120,0.0807,3.0646,-1.5852,-1.1334,0.8867,0.2438
19981127,0.0646,2.5390,-0.1350,0.1495,0.3504,0.1777
19981204,0.0848,-1.3269,0.2237,-0.3651,1.0428,2.0388
19981211,0.0858,-1.0722,-0.7052,-0.2007,1.2472,0.0377
19981218,0.0858,1.6207,-1.0356,-0.9135,0.3393,-0.0824
19981224,0.0686,3.2351,-1.7873,-0.1822,0.4731,-1.5276
19981231,0.0686,1.2360,2.9129,-0.1278,0.0365,-2.2144
19990108,0.0918,3.4409,-0.6922,-2.3415,-3.2515,-0.1672
19990115,0.0918,-2.3152,1.4970,0.0478,-1.5141,-1.2319
19990122,0.0735,-1.4407,0.4751,-0.6363,-0.1823,-0.3976
19990129,0.0918,3.9456,-3.1515,-1.4538,1.7664,0.7740
19990205,0.0886,-3.1936,-0.7573,2.3386,-1.3340,-0.3142
19990212,0.0886,-1.2133,-1.8388,1.0225,0.9017,0.4669
19990219,0.0709,0.3498,-1.7452,1.1742,-0.0514,-0.1895
19990226,0.0886,-0.0182,-0.1079,0.5367,0.5534,0.0995
19990305,0.0885,2.6997,-2.3650,0.3559,0.3017,0.8233
19990312,0.0885,1.3651,-1.3549,0.5049,-1.0167,-1.1313
19990319,0.0885,0.1982,-1.9083,0.6138,-0.8927,-0.0198
19990326,0.0885,-1.2106,0.2846,0.0758,-0.1354,-0.1484
19990401,0.0711,0.9720,-0.4901,-1.3200,0.6651,1.4105
19990409,0.0900,3.7666,-2.5140,0.5884,-0.1552,1.1237
19990416,0.0900,-1.5277,5.2084,1.4723,-3.1921,-1.4897
19990423,0.0900,2.8555,-0.6746,-0.7219,0.3323,0.7192
19990430,0.0900,-1.2849,1.8892,1.1967,-1.3092,-0.3319
19990507,0.0865,0.3328,0.2908,0.4322,0.3020,2.0328
19990514,0.0865,-0.1335,2.0508,-0.4393,0.0251,0.0425
19990521,0.0865,-0.3534,1.9557,-0.0414,-0.4486,-0.7731
19990528,0.0865,-2.3069,0.6211,0.4974,0.7273,0.5375
19990604,0.0744,1.4638,-0.6154,-0.3829,0.7023,0.6216
19990611,0.0930,-2.3679,2.2035,-0.4550,-1.1635,0.4189
19990618,0.0930,3.2570,-1.6253,-0.3340,1.1257,1.4856
19990625,0.0930,-1.8226,2.5138,-0.0231,0.6624,1.3981
19990702,0.0906,5.6764,-0.1431,-0.5916,1.1226,0.5280
19990709,0.0696,0.7143,0.0836,0.5416,-0.1771,0.2889
19990716,0.0870,1.1302,1.1804,-0.1526,1.2854,1.2983
19990723,0.0870,-4.3307,0.5893,1.9499,-0.0021,-0.4948
19990730,0.0870,-2.2084,0.9685,0.7589,-0.2047,0.6673
19990806,0.0880,-2.8606,-1.7895,1.3723,0.2282,1.5472
19990813,0.0880,2.0844,-0.0022,-1.1754,0.3101,0.7920
19990820,0.0880,0.5713,0.0365,0.0844,-1.0181,0.3806
19990827,0.0880,0.9055,-0.4922,-1.3127,0.5080,1.5007
19990903,0.0880,0.7074,0.0815,-0.0666,0.2158,1.2435
19990910,0.0705,-0.1458,1.0344,-1.6880,-2.0269,-0.9603
19990917,0.0881,-1.4302,0.1477,0.1027,0.6621,0.4332
19990924,0.0881,-4.1382,0.5711,0.5142,0.5732,-0.5785
19991001,0.0875,0.1518,0.3980,-0.2522,0.6994,0.0818
19991008,0.0851,4.0838,-2.9584,0.2835,1.4340,1.1528
19991015,0.0851,-6.0938,2.3702,0.6427,-0.7720,-0.0141
19991022,0.0851,3.9191,-2.4702,0.1557,0.7619,-0.0193
19991029,0.0851,4.6659,-2.5450,-0.9710,0.1965,-0.0699
19991105,0.0906,1.4242,2.4277,-0.8002,-0.7716,1.5509
19991112,0.0906,1.8358,0.5847,-1.0177,-1.4076,-1.5292
19991119,0.0906,2.2629,0.8175,-3.0128,-1.0626,-0.5791
19991126,0.0725,-0.2157,0.3404,-0.6263,-0.3096,0.6004
19991203,0.0875,1.3000,-0.1026,0.1572,-0.0392,0.9863
19991210,0.0854,-0.0969,1.9573,-2.2106,-2.2580,-2.0306
19991217,0.0854,0.1307,-0.6251,-0.3648,0.2036,1.0196
19991223,0.0683,3.0611,0.2604,-1.5159,-0.4091,0.4484
19991231,0.0854,1.2261,3.8804,0.4562,-1.6988,-0.2187
20000107,0.1084,-2.5073,-0.5705,2.1527,-2.2264,-0.4699
20000114,0.1084,2.0655,2.1973,0.1055,-1.9251,1.3173
20000121,0.0867,0.0320,5.9672,-1.0511,-3.4914,-1.7210
20000128,0.1084,-5.7153,1.7559,1.6414,1.3514,1.2058
20000204,0.1074,4.4541,0.1103,-3.2542,0.1655,-0.5087
20000211,0.1072,-1.4567,5.8608,-1.8016,-1.7700,-0.9155
20000218,0.1072,-1.9066,6.5219,0.2068,-2.8217,0.1697
20000225,0.0858,0.2757,2.4569,-1.9352,0.3844,-1.5581
20000303,0.0999,6.5202,2.4725,1.7238,-2.1040,-1.0538
20000310,0.0950,-0.2660,1.0638,-1.7820,1.6871,-0.0922
20000317,0.0950,1.8780,-8.6526,1.8652,3.2200,1.4719
20000324,0.0950,3.1471,-2.8133,-0.6939,2.7272,2.5227
20000331,0.0950,-3.2082,-4.7458,1.6340,1.2820,1.0485
20000407,0.1207,0.0037,-0.8660,1.8634,3.5719,2.4210
20000414,0.1207,-13.7517,-8.0223,5.3918,2.5665,3.8853
20000420,0.0966,6.1507,2.5884,-1.4484,2.3415,-0.9016
20000428,0.1207,2.2743,2.5022,-2.5732,0.4662,-0.5864
20000505,0.1085,-1.3207,2.4869,-0.0093,-0.0979,1.3876
20000512,0.1085,-2.0296,-3.1762,1.3001,-0.5063,0.1479
20000519,0.1085,-1.4797,-1.2397,0.3570,-0.3770,1.1203
20000526,0.1085,-3.0268,-3.8810,-0.2814,0.3082,2.4196
20000602,0.0774,9.2622,4.1519,-3.2279,0.2072,-4.6819
20000609,0.0850,-0.6334,4.1114,0.5697,-2.7217,-1.3008
20000616,0.0850,-0.1790,-2.7369,-1.6169,-1.1416,0.9259
20000623,0.0850,-1.1698,2.0722,1.3307,-0.0603,0.5078
20000630,0.0850,1.2130,3.0726,-1.5445,-0.3192,1.1794
20000707,0.0953,1.6611,0.2743,-0.1025,0.2288,-0.3157
20000714,0.1191,2.7722,-0.3020,-1.2723,-0.8714,-1.4396
20000721,0.1191,-2.4118,0.6351,1.1636,0.7729,1.1666
20000728,0.1191,-5.3800,-0.5797,3.1427,2.9120,3.7018
20000804,0.1106,3.2435,-1.0959,-0.3473,-0.5702,-0.4089
20000811,0.1085,0.4859,0.9836,1.2902,2.1730,1.1904
20000818,0.1085,1.4370,-0.3358,-0.8305,-0.9278,-0.4892
20000825,0.1085,1.2422,0.2303,-0.4948,-1.2152,-0.9123
20000901,0.1122,1.8655,1.5035,-0.9912,-1.6533,-0.6553
20000908,0.1017,-2.2269,1.8315,1.8984,1.5840,1.0216
20000915,0.1271,-1.8776,0.7019,1.3637,-1.2540,-1.2159
20000922,0.1271,-1.1144,-1.0396,0.2946,2.4705,2.0072
20000929,0.1271,-0.7103,0.3640,1.7578,-0.2667,-0.7562
20001006,0.1183,-3.7039,-1.6571,-0.0822,2.7563,1.9688
20001013,0.1183,-2.6363,-0.7482,1.4396,1.5560,2.0822
20001020,0.1183,1.9564,-0.3315,-1.7681,-0.1708,0.9872
20001027,0.1183,-1.7001,1.0548,3.0544,3.2181,2.1369
20001103,0.1181,4.0854,1.2550,-0.5242,-0.2321,-0.9496
20001110,0.1180,-5.4684,1.0975,4.4203,3.1578,2.7785
20001117,0.1180,-0.3690,0.2578,-0.2274,2.5533,2.7823
20001124,0.0944,-2.5785,-0.1551,1.5238,2.9369,2.8680
20001201,0.1189,-2.7002,-0.3015,2.4533,1.5928,2.2162
20001208,0.1225,5.2996,-1.9208,-2.2710,-0.9750,-2.4284
20001215,0.1225,-4.7555,0.3948,2.1379,1.2974,-0.1102
20001222,0.1225,-1.1425,1.6266,4.0881,5.0370,5.0115
20001229,0.0980,1.5486,3.3809,2.5465,1.2574,-0.6533
20010105,0.0997,-2.6330,0.3626,-3.0077,-3.5851,-1.7432
20010112,0.1246,2.5888,0.8106,-3.3803,-4.5036,-4.2236
20010119,0.0997,1.6620,-0.0140,-2.5388,-1.7029,-0.2592
20010126,0.1246,0.9751,0.7869,2.1715,0.3206,1.0763
20010202,0.1132,-0.7165,1.2148,1.7995,0.0584,1.1934
20010209,0.0960,-2.7289,1.9603,3.4452,2.1262,1.9075
20010216,0.0960,-0.8516,0.9176,0.5467,1.7483,0.5612
20010223,0.0768,-4.5473,-0.4079,1.7925,0.8045,1.7942
20010302,0.0968,-1.2696,0.7429,3.4139,0.5076,1.1518
20010309,0.0980,-0.5054,0.0566,1.8754,1.4646,0.0003
20010316,0.0980,-6.9057,0.6476,-0.0657,0.5937,1.4983
20010323,0.0980,-0.8612,0.3454,-0.9883,1.2530,0.3311
20010330,0.0980,1.5106,1.2779,2.1455,-0.0687,0.4905
20010406,0.0965,-3.2293,-1.0921,0.9699,2.3203,1.3391
20010412,0.0772,5.2841,-1.3880,-2.8335,-1.5139,-2.9837
20010420,0.0965,5.2064,-2.1601,-4.3718,-0.9232,-2.9059
20010427,0.0965,0.6825,3.3306,2.3903,0.9939,-0.1097
20010504,0.0771,1.5857,0.9521,-1.0833,-2.4503,-2.1891
20010511,0.0723,-1.7453,1.5595,1.4386,0.4673,0.6716
20010518,0.0723,3.7281,-0.1785,0.4787,-0.8850,0.3302
20010525,0.0723,-0.6587,1.9711,-0.4513,-2.0763,-1.6709
20010601,0.0566,-1.5463,0.6540,1.9853,1.6631,1.9951
20010608,0.0661,0.5113,0.8438,-0.7792,-0.8213,0.8280
20010615,0.0661,-4.3699,1.9735,1.6815,2.1215,2.0999
20010622,0.0661,0.6120,-1.2034,-1.2486,0.6004,-0.4767
20010629,0.0661,0.8621,4.8128,-1.6742,-3.2214,-0.8609
20010706,0.0571,-3.1618,-1.6793,2.3941,1.9881,1.5897
20010713,0.0713,1.8601,-0.4635,-1.0225,0.0204,0.6085
20010720,0.0713,-0.6544,1.0524,0.9100,2.6337,2.8510
20010727,0.0713,-0.5193,-0.4722,-1.2951,-0.6853,-0.2317
20010803,0.0676,0.7091,-0.8953,-0.0931,-1.9797,0.8440
20010810,0.0651,-2.2808,0.1299,2.2570,2.4960,2.3770
20010817,0.0651,-2.2227,1.9708,2.1966,3.5640,2.9043
20010824,0.0651,1.7258,-1.3182,-0.1656,-0.8236,0.3896
20010831,0.0651,-3.9996,2.0096,1.6808,1.3916,0.2897
20010907,0.0727,-4.3484,-0.5622,2.1029,3.7440,3.0132
20010910,0.0182,0.3683,-1.2663,-0.4019,0.2163,0.3338
20010921,0.0909,-11.9693,-3.2330,0.9886,4.5574,1.9024
20010928,0.0909,7.4029,-0.0691,0.3339,1.0357,0.9650
20011005,0.0468,2.9259,-0.8468,-3.0573,-1.4235,-0.4006
20011012,0.0468,2.1897,0.4230,-2.5494,-3.3385,-1.6559
20011019,0.0468,-1.5327,1.1848,2.0281,1.5111,1.3101
20011026,0.0468,2.9278,0.5994,-0.8201,-2.3540,-1.2860
20011102,0.0447,-1.6893,0.5194,1.2791,0.0719,2.1989
20011109,0.0416,2.7952,-1.6427,-1.9910,-1.8106,-1.1092
20011116,0.0416,1.8789,-0.2140,0.1952,-4.1343,-2.2812
20011123,0.0333,1.0304,0.9878,0.4316,0.4182,-0.3642
20011130,0.0416,-0.6389,1.0401,0.4416,-1.3296,0.1305
20011207,0.0371,2.0204,2.0068,-1.2209,-2.2670,-0.5746
20011214,0.0371,-2.8695,1.2801,0.9643,1.3182,0.4597
20011221,0.0371,1.9592,0.8654,0.6103,2.4053,-0.3411
20011228,0.0297,1.6243,0.4946,-1.2947,-0.9777,-1.4450
20020104,0.0273,1.0620,0.0460,0.5941,-4.7943,0.0693
20020111,0.0331,-2.1351,1.1070,0.1008,0.8378,0.8859
20020118,0.0331,-1.8307,-0.1051,1.5273,3.5475,1.7729
20020125,0.0265,0.5907,-0.2416,0.7707,0.0083,-0.1719
20020201,0.0332,-0.8454,0.4930,1.0451,0.6889,1.8112
20020208,0.0338,-2.3449,-0.5884,1.1705,1.4383,1.4983
20020215,0.0338,0.6605,-0.1212,0.3794,1.4270,1.1138
20020222,0.0270,-1.4033,0.2213,2.5425,2.5553,0.7845
20020301,0.0337,3.7940,-0.9305,-0.6686,-1.2043,0.2737
20020308,0.0335,3.1491,1.4601,-1.5655,-4.2592,-1.8976
20020315,0.0335,0.0878,0.5009,1.3790,0.4519,-0.1043
20020322,0.0335,-1.1932,2.3741,0.9220,0.6562,0.4251
20020328,0.0268,-0.0355,0.9174,0.9295,-0.4176,0.6350
20020405,0.0351,-2.1506,1.4412,0.8217,2.3629,1.1636
20020412,0.0351,-0.5078,4.1086,2.2110,1.3572,0.1308
20020419,0.0351,1.2589,-0.4927,-0.6697,-1.3569,0.4632
20020426,0.0351,-4.1302,1.4992,1.6763,3.3563,1.7768
20020503,0.0337,-0.1258,2.2721,2.2637,1.4755,0.3720
20020510,0.0328,-1.7742,-2.2622,-0.0109,0.2259,0.8325
20020517,0.0328,4.6504,-1.6515,-2.8939,-1.2567,-0.5970
20020524,0.0328,-2.1898,-1.2351,1.4629,0.0873,0.1906
20020531,0.0262,-1.4615,0.7497,1.4396,1.0002,0.3635
20020607,0.0328,-3.5137,0.0913,1.6799,2.5906,0.1852
20020614,0.0328,-2.1088,-0.2703,0.6406,1.6436,0.4122
20020621,0.0328,-1.7701,2.6707,2.6397,1.3830,-0.0187
20020628,0.0328,0.0061,1.6048,-1.6639,0.0018,-0.0700
20020705,0.0274,-0.7426,-4.2345,1.7116,1.6912,1.1448
20020712,0.0342,-6.4655,0.4545,0.9302,-0.4859,0.2253
20020719,0.0342,-7.2351,0.4303,0.2459,-2.0743,0.8431
20020726,0.0342,0.1141,-0.1103,-0.0256,9.6297,3.1201
20020802,0.0333,1.2205,-2.6040,-0.5370,0.5361,1.4230
20020809,0.0318,4.7993,-1.6673,-0.6082,0.7843,0.1661
20020816,0.0318,2.3327,-0.7368,-0.3006,-0.4955,-1.1048
20020823,0.0318,1.2357,0.0801,-0.3562,-1.4732,-1.3331
20020830,0.0318,-2.5829,0.8588,0.1766,1.8030,-0.8231
20020906,0.0283,-2.0231,1.8552,0.4043,0.2350,-0.3469
20020913,0.0353,-0.4694,0.6003,-0.6587,0.8999,-0.7423
20020920,0.0353,-5.0461,-0.9584,-1.0972,1.8254,0.7343
20020927,0.0353,-1.9185,0.1841,-0.2711,1.0542,0.6681
20021004,0.0303,-3.4766,-0.2101,0.9250,2.9554,1.9951
20021011,0.0290,3.8045,-5.1913,-0.0399,0.3908,0.6441
20021018,0.0290,5.8080,1.0462,-1.6687,-1.0958,-0.3775
20021025,0.0290,1.5177,0.3065,0.8404,-3.9745,-1.3688
20021101,0.0290,0.6349,1.4953,-0.1989,-3.6837,0.8929
20021108,0.0291,-0.7872,-0.0059,-0.1424,-1.2140,0.7566
20021115,0.0291,1.7704,-0.2050,1.1784,-1.1927,-1.0832
20021122,0.0291,2.3618,0.4310,0.5742,-4.6418,-0.8130
20021129,0.0233,0.7831,0.4893,1.2749,-2.0878,-1.3672
20021206,0.0257,-2.5031,0.3982,-2.1292,3.0077,1.3728
20021213,0.0257,-2.3878,0.0025,-0.2016,1.3393,1.0273
20021220,0.0257,0.5914,-0.9103,-0.3519,0.7953,0.3489
20021227,0.0205,-1.9987,0.9717,0.2346,-0.0708,0.1066
20030103,0.0192,3.5078,-1.9147,0.6999,-0.3226,-0.1492
20030110,0.0222,2.0610,-0.3582,1.2398,-1.7499,-1.2062
20030117,0.0222,-2.6245,1.0693,-1.0730,0.4233,0.2378
20030124,0.0178,-4.2209,0.5174,0.0912,0.8612,1.4425
20030131,0.0222,-0.6595,-0.8925,-0.0728,0.5999,-0.1109
20030207,0.0229,-3.1255,-0.5253,-0.0549,1.6114,0.3976
20030214,0.0229,0.3476,-0.9282,0.9150,0.0188,0.6533
20030221,0.0183,1.7298,-0.2746,-0.5145,-0.9205,-0.2776
20030228,0.0229,-0.7819,-0.3342,-0.4842,0.1212,0.6283
20030307,0.0243,-1.4220,-0.0328,-0.4708,1.7842,0.5755
20030314,0.0243,0.5783,-0.8938,0.8095,0.5074,-0.9768
20030321,0.0243,7.2081,-0.9143,0.0198,-1.5897,-1.2278
20030328,0.0243,-3.2902,2.0623,-0.1710,1.7723,0.4182
20030404,0.0227,1.6794,0.7285,-0.0954,0.4844,-0.2094
20030411,0.0223,-1.1363,1.1562,0.4100,0.2700,-0.1472
20030417,0.0179,2.9129,0.1550,1.0422,-1.4744,-1.0763
20030425,0.0223,0.7068,0.6391,-0.6977,-1.5423,-0.4776
20030502,0.0220,3.7005,1.0834,-0.3101,-2.5464,-0.5887
20030509,0.0215,0.5351,0.5088,0.2065,-1.6417,0.0274
20030516,0.0215,1.2216,-0.7424,0.6812,-2.4846,-0.5133
20030523,0.0215,-0.8130,1.3871,0.3801,-0.0534,-0.3872
20030530,0.0172,3.4838,1.8450,0.8158,-2.2096,-0.6158
20030606,0.0234,2.5688,0.4490,-0.3499,-2.2543,-0.1269
20030613,0.0234,0.0723,0.2741,-0.5617,1.9042,0.0956
20030620,0.0234,0.6471,-0.2704,-0.0764,0.7057,0.4822
20030627,0.0234,-1.6541,1.7354,-0.2470,0.7299,-0.0778
20030703,0.0139,1.1113,0.7667,0.6919,-0.1602,-0.4644
20030711,0.0153,1.6537,2.1817,0.6581,-2.3602,-0.8055
20030718,0.0153,-0.7086,-0.5576,0.1838,1.1710,0.0481
20030725,0.0153,0.5607,0.2000,0.3185,-0.2182,-0.4069
20030801,0.0155,-1.5193,0.9048,0.8662,-0.1709,0.1810
20030808,0.0164,-0.6984,-1.5002,-1.5289,2.3910,0.9750
20030815,0.0164,1.7421,2.2687,1.2479,-0.7973,-1.0359
20030822,0.0164,0.7090,1.4219,1.9937,-2.1386,-1.5804
20030829,0.0164,1.6643,0.8783,0.3872,-0.9876,0.0404
20030905,0.0165,1.4229,0.6242,0.3976,-0.9695,0.3081
20030912,0.0206,-0.2530,0.5847,-0.5055,0.0962,1.0822
20030919,0.0206,1.8041,1.0247,0.7509,-0.2358,-0.1653
20030926,0.0206,-4.1268,-1.9603,-0.6663,2.0421,1.0783
20031003,0.0174,3.5482,1.9249,0.1891,-0.3042,-0.1494
20031010,0.0152,0.9879,0.5839,0.8658,-1.1638,-0.6950
20031017,0.0152,0.1232,0.8858,0.5392,0.0135,0.7427
20031024,0.0152,-1.0918,-1.4391,-0.5129,1.1362,0.5294
20031031,0.0152,2.4493,1.6453,0.2633,-1.1592,-0.9924
20031107,0.0191,0.6745,2.0418,1.9461,-0.6352,0.0201
20031114,0.0191,-0.4359,-1.1913,-0.6267,1.3036,1.4378
20031121,0.0191,-1.3963,0.2235,0.1302,0.7386,0.2026
20031128,0.0153,2.5468,1.1480,0.8837,-0.6863,-1.2008
20031205,0.0189,-0.0292,-1.2250,0.0710,0.1769,0.0323
20031212,0.0189,1.0475,0.1059,-0.0355,-0.4630,-0.5335
