Date,CloseNYSE,CloseSP500
1989-12-29,2062.300048828125,353.3999938964844
1990-01-02,2093.60009765625,359.69000244140625
1990-01-03,2091.47998046875,358.760009765625
1990-01-04,2075.52001953125,355.6700134277344
1990-01-05,2058.070068359375,352.20001220703125
1990-01-08,2065.3701171875,353.7900085449219
1990-01-09,2044.4300537109375,349.6199951171875
1990-01-10,2031.4300537109375,347.30999755859375
1990-01-11,2038.4000244140625,348.5299987792969
1990-01-12,1991.239990234375,339.92999267578125
1990-01-15,1974.219970703125,337.0
1990-01-16,1991.77001953125,340.75
1990-01-17,1975.81005859375,337.3999938964844
1990-01-18,1978.030029296875,338.19000244140625
1990-01-19,1983.2099609375,339.1499938964844
1990-01-22,1937.1099853515625,330.3800048828125
1990-01-23,1941.3399658203125,331.6099853515625
1990-01-24,1931.18994140625,330.260009765625
1990-01-25,1909.719970703125,326.0799865722656
1990-01-26,1905.489990234375,325.79998779296875
1990-01-29,1900.4200439453125,325.20001220703125
1990-01-30,1886.6700439453125,322.9800109863281
1990-01-31,1919.1300048828125,329.0799865722656
1990-02-01,1919.3399658203125,328.7900085449219
1990-02-02,1932.3499755859375,330.9200134277344
1990-02-05,1938.68994140625,331.8500061035156
1990-02-06,1927.9100341796875,329.6600036621094
1990-02-07,1948.8399658203125,333.75
1990-02-08,1946.52001953125,332.9599914550781
1990-02-09,1949.68994140625,333.6199951171875
1990-02-12,1930.22998046875,330.0799865722656
1990-02-13,1933.4100341796875,331.0199890136719
1990-02-14,1937.2099609375,332.010009765625
1990-02-15,1952.969970703125,334.8900146484375
1990-02-16,1942.9200439453125,332.7200012207031
1990-02-20,1917.760009765625,327.989990234375
1990-02-21,1914.5899658203125,327.6700134277344
1990-02-22,1906.22998046875,325.70001220703125
1990-02-23,1896.4000244140625,324.1499938964844
1990-02-26,1916.5899658203125,328.6700134277344
1990-02-27,1926.1099853515625,330.260009765625
1990-02-28,1935.72998046875,331.8900146484375
1990-03-01,1940.489990234375,332.739990234375
1990-03-02,1955.8199462890625,335.5400085449219
1990-03-05,1947.1500244140625,333.739990234375
1990-03-06,1968.510009765625,337.92999267578125
1990-03-07,1964.280029296875,336.95001220703125
1990-03-08,1980.989990234375,340.2699890136719
1990-03-09,1968.6199951171875,337.92999267578125
1990-03-12,1972.1099853515625,338.6700134277344
1990-03-13,1958.780029296875,336.0
1990-03-14,1963.3299560546875,336.8699951171875
1990-03-15,1968.8299560546875,338.07000732421875
1990-03-16,1987.02001953125,341.9100036621094
1990-03-19,1994.8399658203125,343.5299987792969
1990-03-20,1984.7900390625,341.57000732421875
1990-03-21,1975.3800048828125,339.739990234375
1990-03-22,1952.969970703125,335.69000244140625
1990-03-23,1960.9000244140625,337.2200012207031
1990-03-26,1962.47998046875,337.6300048828125
1990-03-27,1981.52001953125,341.5
1990-03-28,1985.4300537109375,342.0
1990-03-29,1979.0899658203125,340.7900085449219
1990-03-30,1975.699951171875,339.94000244140625
1990-04-02,1967.56005859375,338.70001220703125
1990-04-03,1993.6800537109375,343.6400146484375
1990-04-04,1980.5699462890625,341.0899963378906
1990-04-05,1978.8699951171875,340.7300109863281
1990-04-06,1974.9599609375,340.0799865722656
1990-04-09,1980.989990234375,341.3699951171875
1990-04-10,1983.949951171875,342.07000732421875
1990-04-11,1983.31005859375,341.9200134277344
1990-04-12,1996.3199462890625,344.3399963378906
1990-04-16,1997.800048828125,344.739990234375
1990-04-17,1997.47998046875,344.67999267578125
1990-04-18,1976.550048828125,340.7200012207031
1990-04-19,1962.1700439453125,338.0899963378906
1990-04-20,1946.199951171875,335.1199951171875
1990-04-23,1923.6800537109375,331.04998779296875
1990-04-24,1919.239990234375,330.3599853515625
1990-04-25,1927.5899658203125,332.0299987792969
1990-04-26,1931.4000244140625,332.9200134277344
1990-04-27,1911.0999755859375,329.1099853515625
1990-04-30,1919.030029296875,330.79998779296875
